address;region;city;okato;oktmo;timezone;geo_lat;geo_lon;population;foundation_year
Тверская обл, г. Старица;71;Старица;28253501000;28653101001;UTC+3;56.514876;34.9336396;8610;1297
г. Тверь;71;Тверь;28401000000;28701000;UTC+3;56.8586059;35.9116761;403726;1135
Тверская обл, г. Торжок;71;Торжок;28450000000;28750000;UTC+3;57.04133;34.9602344;47702;9-10 века
Тверская обл, г. Торопец;71;Торопец;28255501000;28655101;UTC+3;56.5012188;31.6355466;13018;1074
Тверская обл, г. Удомля;71;Удомля;28455000000;28751000001;UTC+3;57.8787314;35.0167348;31048;1478
Томская обл, г. Асино;72;Асино;69208501000;69608101001;UTC+7;56.9907085;86.1765257;25614;1896
Томская обл, г. Кедровый;72;Кедровый;69407000000;69707000001;UTC+7;57.561869;79.5677821;2451;1982
Томская обл, г. Колпашево;72;Колпашево;69232501000;69632101001;UTC+7;58.3114253;82.9025829;24126;XVII век
Томская обл, г. Северск;72;Северск;69541000000;69741000001;UTC+7;56.6031285;84.8809926;108466;1949
Томская обл, г. Стрежевой;72;Стрежевой;69410000000;69710000001;UTC+7;60.732895;77.604122;42216;1966
г. Томск;72;Томск;69401000000;69701000001;UTC+7;56.4845804;84.9481582;522940;1604
Тульская обл, г. Алексин;73;Алексин;70202501000;70706000001;UTC+3;54.5083349;37.0478067;61738;1348
Тульская обл, г. Белев;73;Белев;70206501000;70606101001;UTC+3;53.8114179;36.1382247;13918;1147
Тульская обл, г. Богородицк;73;Богородицк;70208501000;70608101001;UTC+3;53.7701014;38.1225152;31897;1663
Тульская обл, Киреевский р-н, г. Болохово;73;Болохово;70228508000;70628108001;UTC+3;54.0820349;37.826724;9619;XVI век
Тульская обл, г. Венев;73;Венев;70212501000;70612101001;UTC+3;54.3542315;38.2642236;15220;1371
Тульская обл, г. Донской;73;Донской;70412000000;70712000001;UTC+3;53.9678944;38.3371824;64561;1773
Тульская обл, г. Ефремов;73;Ефремов;70220501000;70714000001;UTC+3;53.1464766;38.0921657;42350;1637
Тульская обл, г. Кимовск;73;Кимовск;70226501000;70626101001;UTC+3;53.9698378;38.5380808;28493;XVII век
Тульская обл, г. Киреевск;73;Киреевск;70228501000;70628101001;UTC+3;53.9319555;37.9220351;25585;1762
Тульская обл, Киреевский р-н, г. Липки;73;Липки;70228513000;70628113001;UTC+3;53.9417551;37.7020148;8741;XVII век
Тульская обл, г. Новомосковск;73;Новомосковск;70234501000;70724000001;UTC+3;54.0109075;38.2914024;131227;1930
Тульская обл, г. Плавск;73;Плавск;70238501000;70638101001;UTC+3;53.7096415;37.2862352;16248;1563
Тульская обл, Щекинский р-н, г. Советск;73;Советск;70248504000;70648104001;UTC+3;53.9338874;37.6316141;7537;1949
Тульская обл, г. Суворов;73;Суворов;70240501000;70640101001;UTC+3;54.1343585;36.4807419;18975;1949
г. Тула;73;Тула;70401000000;70701000001;UTC+3;54.1920559;37.6153842;501129;1146
Тульская обл, г. Узловая;73;Узловая;70244501000;70644101001;UTC+3;53.9730452;38.1763201;55282;1873
Тульская обл, Суворовский р-н, г. Чекалин;73;Чекалин;70240508000;70640108001;UTC+3;54.0984438;36.2474142;994;1565
Тульская обл, г. Щекино;73;Щекино;70248501000;70648101001;UTC+3;54.0020652;37.5176288;58154;1870
Тульская обл, г. Ясногорск;73;Ясногорск;70250501000;70650101001;UTC+3;54.4795484;37.6896048;16804;1578
Респ Тыва, г. Ак-Довурак;18;Ак-Довурак;93403000000;93703000001;UTC+7;51.178452;90.5985129;13469;1964
г. Кызыл;18;Кызыл;93401000000;93701000001;UTC+7;51.7191047;94.4376882;109906;1914
Респ Тыва, г. Туран;18;Туран;93235501000;93635101001;UTC+7;52.1449619;93.9173396;4988;1885
Респ Тыва, г. Чадан;18;Чадан;93215501000;93615101001;UTC+7;51.2844502;91.5788609;9037;1873
Респ Тыва, г. Шагонар;18;Шагонар;93254501000;93654101001;UTC+7;51.5346393;92.9199675;10958;1888
Тюменская обл, г. Заводоуковск;74;Заводоуковск;71403000000;71703000001;UTC+5;56.5027463;66.5513613;25657;1729
Тюменская обл, г. Ишим;74;Ишим;71405000000;71705000001;UTC+5;56.1104858;69.4795776;69567;1687
Тюменская обл, г. Тобольск;74;Тобольск;71410000000;71710000;UTC+5;58.2017299;68.2538558;99698;1587
Тюменская обл, г. Тюмень;74;Тюмень;71401000000;71701000;UTC+5;57.1529744;65.5344099;581758;1586
Тюменская обл, г. Ялуторовск;74;Ялуторовск;71415000000;71715000001;UTC+5;56.6547289;66.3122992;36494;1659
Респ Удмуртская, г. Воткинск;19;Воткинск;94410000000;94710000001;UTC+4;57.0518149;53.9873096;100034;1759
Респ Удмуртская, г. Глазов;19;Глазов;94420000000;94720000001;UTC+4;58.1359233;52.6635038;95835;1678
г. Ижевск;19;Ижевск;94401000000;94701000001;UTC+4;56.852738;53.2114896;628117;1760
Респ Удмуртская, г. Камбарка;19;Камбарка;94220501000;94620101001;UTC+4;56.2659916;54.193374;11028;1767
Респ Удмуртская, г. Можга;19;Можга;94430000000;94730000001;UTC+4;56.4427774;52.2137886;47959;1835
Респ Удмуртская, г. Сарапул;19;Сарапул;94440000000;94740000001;UTC+4;56.4615767;53.8037657;101390;1621
Ульяновская обл, г. Барыш;75;Барыш;73204501000;73604101;UTC+4;53.6533992;47.1181134;17149;XVII век
Ульяновская обл, г. Димитровград;75;Димитровград;73405000000;73705000;UTC+4;54.2167926;49.6262585;122549;1698
Ульяновская обл, г. Инза;75;Инза;73210501000;73610101;UTC+4;53.8549647;46.3533459;18547;1897
Ульяновская обл, г. Новоульяновск;75;Новоульяновск;73415000000;73715000;UTC+4;54.1447956;48.3910789;16032;1957
Ульяновская обл, г. Сенгилей;75;Сенгилей;73236501000;73636101001;UTC+4;53.958964;48.7768269;6959;1666
г. Ульяновск;75;Ульяновск;73401000000;73701000;UTC+4;54.3079415;48.3748487;613793;1648
Хабаровский край, г. Амурск;31;Амурск;8403000000;8603101;UTC+10;50.2344147;136.8792444;42977;1958
Хабаровский край, г. Бикин;31;Бикин;8406000000;8609101;UTC+10;46.8185743;134.2550718;17156;1895
Хабаровский край, г. Вяземский;31;Вяземский;8217501000;8617101;UTC+10;47.5353379;134.7553856;14556;1894
Хабаровский край, г. Комсомольск-на-Амуре;31;Комсомольск-на-Амуре;8409000000;8709000;UTC+10;50.5498936;137.0079408;263906;1932
Хабаровский край, г. Николаевск-на-Амуре;31;Николаевск-на-Амуре;8414000000;8631101;UTC+10;53.1460657;140.7111367;22773;1850
Хабаровский край, г. Советская Гавань;31;Советская Гавань;8418000000;8642101;UTC+10;48.9664966;140.285174;27712;1853
г. Хабаровск;31;Хабаровск;8401000000;8701000;UTC+10;48.4647258;135.0598942;577668;1858
Респ Хакасия, г. Абаза;20;Абаза;95402000000;95702000001;UTC+7;52.6516647;90.0885686;17111;1867
Респ Хакасия, г. Абакан;20;Абакан;95401000000;95701000001;UTC+7;53.7223325;91.4436721;165183;1734
Респ Хакасия, г. Саяногорск;20;Саяногорск;95408000000;95708000001;UTC+7;53.1008083;91.4122454;49889;1975
Респ Хакасия, г. Сорск;20;Сорск;95409000000;95709000001;UTC+7;54.0002888;90.2594446;12140;1940-е
Респ Хакасия, г. Черногорск;20;Черногорск;95415000000;95715000001;UTC+7;53.8259342;91.3260229;72117;1936
Ханты-Мансийский Автономный округ. - Югра АО, г. Белоярский;83;Белоярский;71181000000;71811151;UTC+5;63.7121099;66.6772226;20283;1969
Ханты-Мансийский Автономный округ. - Югра АО, г. Когалым;83;Когалым;71183000000;71883000;UTC+5;62.2639527;74.4829794;58192;1975
Ханты-Мансийский Автономный округ. - Югра АО, г. Лангепас;83;Лангепас;71132000000;71872000;UTC+5;61.2536939;75.1807763;41675;1980
Ханты-Мансийский Автономный округ. - Югра АО, Сургутский р-н, г. Лянтор;83;Лянтор;71126605000;71826105001;UTC+5;61.6392863;72.179409;38922;1932
Ханты-Мансийский Автономный округ. - Югра АО, г. Мегион;83;Мегион;71133000000;71873000;UTC+5;61.0318712;76.1025878;49471;1810
Ханты-Мансийский Автономный округ. - Югра, г. Нефтеюганск;83;Нефтеюганск;71134000000;71874000;UTC+5;61.0882676;72.6164079;123276;1961
Ханты-Мансийский Автономный округ. - Югра АО, г. Нижневартовск;83;Нижневартовск;71135000000;71875000;UTC+5;60.9396698;76.5696184;251860;1909
Ханты-Мансийский Автономный округ. - Югра АО, г. Нягань;83;Нягань;71139000000;71879000;UTC+5;62.1454701;65.3946047;54903;1965
Ханты-Мансийский Автономный округ. - Югра АО, г. Покачи;83;Покачи;71184000000;71884000;UTC+5;61.7422169;75.5941517;17053;1984
Ханты-Мансийский Автономный округ. - Югра АО, г. Пыть-Ях;83;Пыть-Ях;71185000000;71885000;UTC+5;60.7585833;72.8365617;41453;1968
Ханты-Мансийский Автономный округ. - Югра АО, г. Радужный;83;Радужный;71137000000;71877000;UTC+5;62.1342888;77.4584094;43394;1973
Ханты-Мансийский Автономный округ. - Югра АО, г. Советский;83;Советский;71124604000;71824104;UTC+5;61.3706913;63.5667222;26434;1963
Ханты-Мансийский Автономный округ. - Югра АО, г. Сургут;83;Сургут;71136000000;71876000;UTC+5;61.2541083;73.3961587;306703;1594
Ханты-Мансийский Автономный округ. - Югра АО, г. Урай;83;Урай;71138000000;71878000;UTC+5;60.1296954;64.8038508;39435;1922
г. Ханты-Мансийск;83;Ханты-Мансийск;71131000000;71871000;UTC+5;61.0023984;69.0184798;79410;1582
Ханты-Мансийский Автономный округ. - Югра АО, г. Югорск;83;Югорск;71187000000;71887000;UTC+5;61.3123568;63.3365484;34066;1962
Челябинская обл, г. Аша;76;Аша;75403000000;75609101001;UTC+5;54.9906527;57.2783953;31916;1898
Челябинская обл, Саткинский р-н, г. Бакал;76;Бакал;75249503000;75649103001;UTC+5;54.9406399;58.8051698;20953;1757
Челябинская обл, г. Верхнеуральск;76;Верхнеуральск;75217501000;75617101001;UTC+5;53.8760961;59.2169852;9459;1734
Челябинская обл, г. Верхний Уфалей;76;Верхний Уфалей;75406000000;75706000001;UTC+5;56.0487158;60.2318886;30504;1761
Челябинская обл, г. Еманжелинск;76;Еманжелинск;75409000000;75619101001;UTC+5;54.7554548;61.3243477;30218;1931
Челябинская обл, г. Златоуст;76;Златоуст;75412000000;75712000001;UTC+5;55.1714905;59.6725549;174985;1754
Челябинская обл, г. Карабаш;76;Карабаш;75415000000;75715000001;UTC+5;55.4852323;60.2358881;13151;1822
Челябинская обл, г. Карталы;76;Карталы;75418000000;75623101001;UTC+5;53.0536197;60.6478408;29136;1810
Челябинская обл, г. Касли;76;Касли;75421000000;75626101001;UTC+5;55.8868784;60.7421663;16998;1747
Челябинская обл, г. Катав-Ивановск;76;Катав-Ивановск;75424000000;75629101001;UTC+5;54.7521438;58.1983648;17640;1755
Челябинская обл, г. Копейск;76;Копейск;75428000000;75728000001;UTC+5;55.116665;61.6179185;137604;1907
Челябинская обл, г. Коркино;76;Коркино;75431000000;75633101001;UTC+5;54.8903147;61.4034576;38950;1795
Челябинская обл, г. Куса;76;Куса;75238501000;75638101001;UTC+5;55.3386053;59.4385778;18792;1778
Челябинская обл, г. Кыштым;76;Кыштым;75434000000;75734000001;UTC+5;55.7061276;60.5563781;38950;1757
Челябинская обл, г. Магнитогорск;76;Магнитогорск;75438000000;75738000001;UTC+5;53.4072153;58.9791437;408401;1929
Челябинская обл, г. Миасс;76;Миасс;75442000000;75742000001;UTC+5;55.0456457;60.1077572;151812;1773
Челябинская обл, Ашинский р-н, г. Миньяр;76;Миньяр;75209503000;75609103001;UTC+5;55.0709557;57.548478;10195;1771
Челябинская обл, г. Нязепетровск;76;Нязепетровск;75244501000;75644101001;UTC+5;56.0536895;59.6097202;12452;1747
Челябинская обл, г. Озерск;76;Озерск;75543000000;75743000001;UTC+5;55.763154;60.7076198;82268;1945
Челябинская обл, г. Пласт;76;Пласт;75445000000;75648101001;UTC+5;54.3692764;60.8151894;17344;1940
Челябинская обл, г. Сатка;76;Сатка;75448000000;75649101001;UTC+5;55.0405288;59.0288975;45465;1758
Челябинская обл, Ашинский р-н, г. Сим;76;Сим;75209505000;75609105001;UTC+5;54.9907827;57.6900155;14465;1759
Челябинская обл, г. Снежинск;76;Снежинск;75545000000;75746000001;UTC+5;56.0851495;60.7324914;48896;1957
Челябинская обл, г. Трехгорный;76;Трехгорный;75507000000;75707000001;UTC+5;54.8178249;58.4464194;33678;1952
Челябинская обл, г. Троицк;76;Троицк;75452000000;75752000001;UTC+5;54.0843745;61.5586831;78637;1743
Челябинская обл, г. Усть-Катав;76;Усть-Катав;75455000000;75755000001;UTC+5;54.9260812;58.152805;23586;1758
Челябинская обл, г. Чебаркуль;76;Чебаркуль;75458000000;75758000001;UTC+5;54.9818567;60.3773121;43405;1736
г. Челябинск;76;Челябинск;75401000000;75701000001;UTC+5;55.1602624;61.4008078;1130273;1736
Челябинская обл, г. Южноуральск;76;Южноуральск;75464000000;75764000001;UTC+5;54.448927;61.2581158;37890;1948
Челябинская обл, Катав-Ивановский р-н, г. Юрюзань;76;Юрюзань;75229516000;75629116001;UTC+5;54.854662;58.4226698;12568;1758
Респ Чеченская, г. Аргун;21;Аргун;96402000000;96702000;UTC+3;43.2916774;45.8723105;29528;XVIII век
Респ Чеченская, г. Грозный;21;Грозный;96401360000;96701000;UTC+3;43.3180145;45.698291;271596;1818
Респ Чеченская, г. Гудермес;21;Гудермес;96404000000;96610101001;UTC+3;43.3519142;46.1035645;45643;19 век
Респ Чеченская, г. Курчалой;21;Курчалой;96212819001;96612101001;UTC+3;43.2046547;46.0889364;25672;1860
Респ Чеченская, г. Урус-Мартан;21;Урус-Мартан;96234501000;96634101001;UTC+3;43.1201923;45.5391777;49071;XVIII век
Респ Чеченская, г. Шали;21;Шали;96237501000;96637101001;UTC+3;43.1488691;45.9009629;47715;1378 или 1384
Чувашская Республика - Чувашия, г. Алатырь;22;Алатырь;97404000000;97704000;UTC+3;54.8397989;46.5721997;38202;1552
Чувашская Республика - Чувашия, г. Канаш;22;Канаш;97407000000;97707000;UTC+3;55.507;47.4918273;45608;1892
Чувашская Республика - Чувашия, г. Козловка;22;Козловка;97219501000;97619101001;UTC+3;55.8406025;48.2577735;10355;1671
Чувашская Республика - Чувашия, г. Мариинский Посад;22;Мариинский Посад;97229501000;97629101001;UTC+3;56.111923;47.7142942;10186;1620
Чувашская Республика - Чувашия, г. Новочебоксарск;22;Новочебоксарск;97410000000;97710000;UTC+3;56.1094977;47.4791113;124094;1960
Чувашская Республика - Чувашия, г. Цивильск;22;Цивильск;97241501000;97641101001;UTC+3;55.8650213;47.4729349;13478;1589
Чувашская Республика, г. Чебоксары;22;Чебоксары;97401000000;97701000;UTC+3;56.1438298;47.2489782;447929;1469
Чувашская Республика - Чувашия, г. Шумерля;22;Шумерля;97413000000;97713000;UTC+3;55.4962415;46.4182681;33412;1916
Чувашская Республика - Чувашия, г. Ядрин;22;Ядрин;97253501000;97653101;UTC+3;55.9406974;46.2020896;9614;1590
г. Анадырь;84;Анадырь;77401000000;77701000;UTC+12;64.7313924;177.5015421;13053;1889
Чукотский АО, г. Билибино;84;Билибино;77209501000;77609101;UTC+12;68.0584191;166.4388172;5504;1955
Чукотский АО, г. Певек;84;Певек;77230501000;77705000001;UTC+12;69.7016661;170.2999022;4161;1933
Респ Саха /Якутия/, г. Алдан;15;Алдан;98203501000;98603101;UTC+9;58.6094283;125.3817188;21277;1924
Респ Саха /Якутия/, у Верхоянский, г. Верхоянск;15;Верхоянск;98216503000;98616103;UTC+10;67.5502451;133.390735;1311;1638
Респ Саха /Якутия/, г. Вилюйск;15;Вилюйск;98218501000;98618101;UTC+9;63.7517616;121.627284;10233;1634
Респ Саха /Якутия/, г. Ленск;15;Ленск;98227501000;98627101;UTC+9;60.7276196;114.9548255;24955;1663
Респ Саха /Якутия/, г. Мирный;15;Мирный;98404000000;98631101;UTC+9;62.536232;113.9667728;37179;1955
Респ Саха /Якутия/, г. Нерюнгри;15;Нерюнгри;98260501000;98660101;UTC+9;56.6599953;124.7202403;61746;1975
Респ Саха /Якутия/, г. Нюрба;15;Нюрба;98409000000;98626101001;UTC+9;63.2828955;118.3242437;10156;1824
Респ Саха /Якутия/, г. Олекминск;15;Олекминск;98241501000;98641101;UTC+9;60.3758006;120.4060878;9487;1635
Респ Саха /Якутия/, г. Покровск;15;Покровск;98420000000;98644101;UTC+9;61.4843503;129.1482392;9495;1682
Респ Саха /Якутия/, г. Среднеколымск;15;Среднеколымск;98246501000;98646101;UTC+11;67.4582218;153.7069425;3525;1643
Респ Саха /Якутия/, у Алданский, г. Томмот;15;Томмот;98203505000;98603105;UTC+9;58.9586859;126.2875462;8054;1923
Респ Саха /Якутия/, у Мирнинский, г. Удачный;15;Удачный;98231509000;98631109;UTC+9;66.4071765;112.3061555;12611;1967
г. Якутск;15;Якутск;98401000000;98701000;UTC+9;62.0281405;129.7325887;269486;1632
Ямало-Ненецкий АО, г. Губкинский;85;Губкинский;71172000000;71952000;UTC+5;64.4457594;76.4713274;23340;1986
Ямало-Ненецкий АО, г. Лабытнанги;85;Лабытнанги;71173000000;71953000;UTC+5;66.6592841;66.3883009;26948;1890
Ямало-Ненецкий АО, г. Муравленко;85;Муравленко;71175000000;71955000;UTC+5;63.7940552;74.4948635;33401;1984
Ямало-Ненецкий АО, г. Надым;85;Надым;71174000000;71916151;UTC+5;65.5377966;72.5182736;46550;1597
Ямало-Ненецкий АО, г. Новый Уренгой;85;Новый Уренгой;71176000000;71956000;UTC+5;66.0839433;76.6809681;104144;1975
Ямало-Ненецкий АО, г. Ноябрьск;85;Ноябрьск;71178000000;71958000;UTC+5;63.2018039;75.4510581;110572;1976
г. Салехард;85;Салехард;71171000000;71951000;UTC+5;66.5492077;66.6085318;42494;1595
Ямало-Ненецкий АО, г. Тарко-Сале;85;Тарко-Сале;71160605000;71920105;UTC+5;64.9118803;77.7610236;20372;1932
Ярославская обл, г. Гаврилов-Ям;77;Гаврилов-Ям;78212501000;78612101001;UTC+3;57.3091058;39.8546444;17792;1545
Ярославская обл, г. Данилов;77;Данилов;78215501000;78615101001;UTC+3;58.1860098;40.1795067;15861;15 век
Ярославская обл, г. Любим;77;Любим;78218501000;78618101001;UTC+3;58.3620228;40.686841;5553;1538
Ярославская обл, г. Мышкин;77;Мышкин;78221501000;78621101;UTC+3;57.7881684;38.4544224;5932;15 век
Ярославская обл, г. Переславль-Залесский;77;Переславль-Залесский;78405000000;78705000001;UTC+3;56.7360544;38.8543617;41923;1152
Ярославская обл, г. Пошехонье;77;Пошехонье;78234501000;78634101;UTC+3;58.5062879;39.1208434;6085;1680
Ярославская обл, г. Ростов;77;Ростов;78410000000;78637101001;UTC+3;57.2051315;39.4378622;31791;862
Ярославская обл, г. Рыбинск;77;Рыбинск;78415000000;78715000001;UTC+3;58.0485495;38.8584119;200771;1071
Ярославская обл, г. Тутаев;77;Тутаев;78417000000;78643101001;UTC+3;57.8674993;39.5369627;41001;13 век
Ярославская обл, г. Углич;77;Углич;78420000000;78646101;UTC+3;57.5224249;38.3020044;34505;1148
г. Ярославль;77;Ярославль;78401000000;78701000001;UTC+3;57.6215477;39.8977411;591486;1010
Московская обл, г. Власиха;53;Власиха;46573;46773000051;UTC+3;55.680783;37.190271;26907;1646
